,Gender,Annual_Income,Dealer_Name,Company,Model,Engine,Color,Price_($),Body_Style,Claim_amount,City,Year,Month,Day
7948,Male,13500,Progressive Shippers Cooperative Association No,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Black,12000,Hardtop,0.0,Jelgava,2022,Nov,12
7949,Male,592000,Scrivener Performance Engineering,BMW,328i,Overhead Camshaft,Black,69000,Sedan,0.0,Tukums,2022,Nov,12
7950,Male,900000,Star Enterprises Inc,Plymouth,Neon,DoubleÃ‚Â Overhead Camshaft,Pale White,27000,SUV,0.0,Daugavpils,2022,Nov,12
7951,Male,1780000,Suburban Ford,Jeep,Cherokee,DoubleÃ‚Â Overhead Camshaft,Pale White,36000,Sedan,3600.0,Liepaja,2022,Nov,12
7952,Male,1260000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Pale White,14000,Sedan,1400.0,Tukums,2022,Nov,12
7953,Male,620000,U-Haul CO,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Black,9000,Hatchback,0.0,Tukums,2022,Nov,12
7954,Male,993000,U-Haul CO,Lexus,LS400,Overhead Camshaft,Red,25000,Sedan,0.0,Liepaja,2022,Nov,12
7955,Male,1527500,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Diamante,DoubleÃ‚Â Overhead Camshaft,Black,17750,Hatchback,0.0,Jelgava,2022,Nov,12
7956,Male,950000,C & M Motors Inc,Volvo,S80,Overhead Camshaft,Red,25000,Sedan,0.0,Riga,2022,Nov,12
7957,Female,1575000,Capitol KIA,Dodge,Viper,Overhead Camshaft,Black,26500,SUV,0.0,Liepaja,2022,Nov,12
7958,Male,508000,Chrysler of Tri-Cities,Audi,A6,Overhead Camshaft,Pale White,14000,SUV,0.0,Riga,2022,Nov,12
7959,Male,13500,Chrysler Plymouth,Volvo,C70,Overhead Camshaft,Black,17000,Hatchback,0.0,Liepaja,2022,Nov,12
7960,Male,663000,Capitol KIA,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Red,19000,Hardtop,0.0,Tukums,2022,Nov,12
7961,Male,13500,Clay Johnson Auto Sales,Volkswagen,GTI,DoubleÃ‚Â Overhead Camshaft,Pale White,20000,SUV,0.0,Riga,2022,Nov,12
7962,Male,1405000,Gartner Buick Hyundai Saab,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Pale White,75500,Hardtop,0.0,Tukums,2022,Nov,12
7963,Male,950000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Golf,DoubleÃ‚Â Overhead Camshaft,Red,35000,Hardtop,3500.0,Liepaja,2022,Nov,12
7964,Male,1060000,Gartner Buick Hyundai Saab,Dodge,Dakota,Overhead Camshaft,Red,12000,Sedan,0.0,Ventspils,2022,Nov,12
7965,Female,1305000,Clay Johnson Auto Sales,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Pale White,42501,Hatchback,0.0,Jelgava,2022,Nov,13
7966,Female,1235000,Diehl Motor CO Inc,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Black,16501,Passenger,0.0,Daugavpils,2022,Nov,13
7967,Male,800000,Enterprise Rent A Car,Honda,Civic,Overhead Camshaft,Black,43000,Hatchback,4300.0,Riga,2022,Nov,13
7968,Male,1120000,Gartner Buick Hyundai Saab,Buick,Park Avenue,DoubleÃ‚Â Overhead Camshaft,Pale White,62000,Hatchback,0.0,Jelgava,2022,Nov,13
7969,Male,970000,Hatfield Volkswagen,Lexus,LX470,DoubleÃ‚Â Overhead Camshaft,Pale White,15000,SUV,0.0,Tukums,2022,Nov,13
7970,Male,787500,Iceberg Rentals,Saab,03-Sep,DoubleÃ‚Â Overhead Camshaft,Black,23500,Sedan,0.0,Liepaja,2022,Nov,13
7971,Female,1300000,McKinney Dodge Chrysler Jeep,Infiniti,I30,DoubleÃ‚Â Overhead Camshaft,Black,49000,Hatchback,0.0,Tukums,2022,Nov,13
7972,Male,950000,Motor Vehicle Branch Office,Saturn,LW,DoubleÃ‚Â Overhead Camshaft,Pale White,18000,Hatchback,0.0,Ventspils,2022,Nov,13
7973,Female,1600000,Nebo Chevrolet,Acura,TL,Overhead Camshaft,Pale White,14000,Hatchback,0.0,Jelgava,2022,Nov,13
7974,Male,886000,New Castle Ford Lincoln Mercury,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Red,22000,Passenger,0.0,Ventspils,2022,Nov,13
7975,Female,1210000,Pars Auto Sales,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Black,22000,Passenger,0.0,Liepaja,2022,Nov,13
7976,Male,780000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,LS400,Overhead Camshaft,Black,69000,Sedan,0.0,Tukums,2022,Nov,13
7977,Female,13500,Progressive Shippers Cooperative Association No,Audi,A6,Overhead Camshaft,Pale White,13000,SUV,0.0,Tukums,2022,Nov,13
7978,Male,1015000,Rabun Used Car Sales,Lexus,LX470,DoubleÃ‚Â Overhead Camshaft,Black,22500,SUV,0.0,Tukums,2022,Nov,13
7979,Female,1200000,Race Car Help,BMW,528i,Overhead Camshaft,Black,21000,SUV,0.0,Jelgava,2022,Nov,13
7980,Male,830000,Ryder Truck Rental and Leasing,Plymouth,Neon,Overhead Camshaft,Black,29000,SUV,0.0,Liepaja,2022,Nov,13
7981,Male,1241000,Saab-Belle Dodge,Ford,Windstar,DoubleÃ‚Â Overhead Camshaft,Red,31100,Sedan,0.0,Liepaja,2022,Nov,13
7982,Male,1255000,Scrivener Performance Engineering,Oldsmobile,Silhouette,Overhead Camshaft,Red,34500,Sedan,0.0,Riga,2022,Nov,13
7983,Female,1025000,Star Enterprises Inc,Volkswagen,GTI,DoubleÃ‚Â Overhead Camshaft,Pale White,20500,SUV,0.0,Tukums,2022,Nov,13
7984,Male,1320000,Suburban Ford,Volkswagen,Cabrio,DoubleÃ‚Â Overhead Camshaft,Pale White,17000,Sedan,0.0,Liepaja,2022,Nov,13
7985,Male,870000,Tri-State Mack Inc,Audi,A4,Overhead Camshaft,Pale White,12000,Hatchback,0.0,Liepaja,2022,Nov,13
7986,Male,13500,Saab-Belle Dodge,Cadillac,Escalade,DoubleÃ‚Â Overhead Camshaft,Black,26000,Sedan,0.0,Daugavpils,2022,Nov,13
7987,Male,1200000,Scrivener Performance Engineering,Ford,Taurus,Overhead Camshaft,Black,69000,SUV,0.0,Riga,2022,Nov,13
7988,Female,1270000,Star Enterprises Inc,Mercury,Grand Marquis,Overhead Camshaft,Red,71000,SUV,0.0,Liepaja,2022,Nov,13
7989,Male,13500,Suburban Ford,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,Passenger,0.0,Riga,2022,Nov,13
7990,Male,650000,Tri-State Mack Inc,Nissan,Quest,DoubleÃ‚Â Overhead Camshaft,Pale White,32000,SUV,0.0,Tukums,2022,Nov,13
7991,Male,13500,U-Haul CO,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Black,60000,Sedan,0.0,Tukums,2022,Nov,13
7992,Male,410000,Progressive Shippers Cooperative Association No,Mercedes-B,SLK,Overhead Camshaft,Pale White,17000,Passenger,0.0,Liepaja,2022,Nov,13
7993,Male,13500,Rabun Used Car Sales,Dodge,Durango,Overhead Camshaft,Pale White,27000,SUV,0.0,Liepaja,2022,Nov,13
7994,Male,13500,Race Car Help,Pontiac,Grand Am,DoubleÃ‚Â Overhead Camshaft,Red,19000,SUV,0.0,Jelgava,2022,Nov,13
7995,Male,478000,Ryder Truck Rental and Leasing,Chevrolet,Cavalier,Overhead Camshaft,Pale White,28000,SUV,0.0,Riga,2022,Nov,13
7996,Male,743500,Saab-Belle Dodge,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,12500,Passenger,0.0,Ventspils,2022,Nov,13
7997,Female,610000,Scrivener Performance Engineering,Saturn,LS,Overhead Camshaft,Pale White,14000,Sedan,0.0,Ventspils,2022,Nov,13
7998,Male,550000,U-Haul CO,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Black,45001,Hardtop,0.0,Tukums,2022,Nov,13
7999,Male,440000,Suburban Ford,Lexus,GS400,DoubleÃ‚Â Overhead Camshaft,Black,12000,Hatchback,0.0,Daugavpils,2022,Nov,13
8000,Male,770000,C & M Motors Inc,Toyota,Tacoma,Overhead Camshaft,Black,36001,Hardtop,0.0,Riga,2022,Nov,13
8001,Male,940000,U-Haul CO,Chevrolet,Impala,DoubleÃ‚Â Overhead Camshaft,Black,21001,Hatchback,0.0,Tukums,2022,Nov,13
8002,Male,1375000,Buddy Storbeck's Diesel Service Inc,Subaru,Outback,DoubleÃ‚Â Overhead Camshaft,Pale White,19501,SUV,0.0,Tukums,2022,Nov,13
8003,Male,1525000,C & M Motors Inc,Jeep,Grand Cherokee,Overhead Camshaft,Black,19501,SUV,0.0,Tukums,2022,Nov,13
8004,Male,1380000,Capitol KIA,Mercedes-B,S-Class,Overhead Camshaft,Black,85001,SUV,0.0,Tukums,2022,Nov,13
8005,Female,2300000,Chrysler of Tri-Cities,Oldsmobile,Bravada,DoubleÃ‚Â Overhead Camshaft,Red,19001,Hatchback,1900.0,Daugavpils,2022,Nov,13
8006,Male,1220000,Capitol KIA,Infiniti,I30,Overhead Camshaft,Pale White,16001,Hardtop,0.0,Tukums,2022,Nov,13
8007,Male,878500,Scrivener Performance Engineering,Cadillac,Escalade,DoubleÃ‚Â Overhead Camshaft,Black,26501,Sedan,0.0,Jelgava,2022,Nov,13
8008,Male,13500,Star Enterprises Inc,Audi,A6,DoubleÃ‚Â Overhead Camshaft,Black,14001,SUV,0.0,Riga,2022,Nov,13
8009,Male,3572000,Suburban Ford,BMW,528i,Overhead Camshaft,Black,21201,SUV,0.0,Tukums,2022,Nov,13
8010,Male,1428000,Ryder Truck Rental and Leasing,Ford,Ranger,Overhead Camshaft,Black,18801,Hardtop,0.0,Ventspils,2022,Nov,13
8011,Male,1015000,U-Haul CO,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Red,41500,Hatchback,0.0,Liepaja,2022,Nov,13
8012,Male,13500,Progressive Shippers Cooperative Association No,Cadillac,DeVille,DoubleÃ‚Â Overhead Camshaft,Red,22000,SUV,0.0,Ventspils,2022,Nov,13
8013,Male,850000,Scrivener Performance Engineering,Porsche,Carrera Coupe,DoubleÃ‚Â Overhead Camshaft,Red,22001,Hardtop,0.0,Ventspils,2022,Nov,13
8014,Male,630000,Race Car Help,Lexus,LS400,Overhead Camshaft,Black,69001,Sedan,0.0,Daugavpils,2022,Nov,13
8015,Male,13500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Black,60001,Sedan,0.0,Daugavpils,2022,Nov,13
8016,Male,13500,Saab-Belle Dodge,Ford,Escort,Overhead Camshaft,Black,11001,Passenger,1100.0,Daugavpils,2022,Nov,13
8017,Male,1700000,Scrivener Performance Engineering,Mercury,Sable,DoubleÃ‚Â Overhead Camshaft,Red,39000,Sedan,3900.0,Liepaja,2022,Nov,13
8018,Male,686000,Star Enterprises Inc,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Pale White,42000,Hatchback,0.0,Liepaja,2022,Nov,13
8019,Male,560000,Suburban Ford,Cadillac,Escalade,DoubleÃ‚Â Overhead Camshaft,Pale White,38000,Sedan,0.0,Liepaja,2022,Nov,13
8020,Male,765000,Tri-State Mack Inc,Cadillac,Eldorado,Overhead Camshaft,Black,85000,Passenger,0.0,Riga,2022,Nov,13
8021,Male,13500,U-Haul CO,Dodge,Ram Van,DoubleÃ‚Â Overhead Camshaft,Black,60000,Hatchback,0.0,Ventspils,2022,Nov,13
8022,Male,670000,Buddy Storbeck's Diesel Service Inc,Jaguar,S-Type,DoubleÃ‚Â Overhead Camshaft,Black,16000,Passenger,1600.0,Ventspils,2022,Nov,13
8023,Male,13500,C & M Motors Inc,Lexus,LS400,Overhead Camshaft,Black,69000,Sedan,0.0,Liepaja,2022,Nov,13
8024,Male,1625000,Capitol KIA,Dodge,Ram Wagon,Overhead Camshaft,Pale White,16500,Passenger,0.0,Jelgava,2022,Nov,13
8025,Male,1122000,Chrysler of Tri-Cities,Toyota,Camry,DoubleÃ‚Â Overhead Camshaft,Red,31200,Hatchback,0.0,Riga,2022,Nov,13
8026,Male,559000,Chrysler Plymouth,Cadillac,Escalade,Overhead Camshaft,Black,34000,Sedan,0.0,Riga,2022,Nov,13
8027,Female,1220000,Classic Chevy,Jeep,Cherokee,DoubleÃ‚Â Overhead Camshaft,Red,14000,Sedan,0.0,Liepaja,2022,Nov,13
8028,Male,13500,Buddy Storbeck's Diesel Service Inc,Nissan,Frontier,Overhead Camshaft,Pale White,12000,Hatchback,1200.0,Tukums,2022,Nov,13
8029,Male,600000,C & M Motors Inc,Ford,Windstar,DoubleÃ‚Â Overhead Camshaft,Red,31000,Sedan,0.0,Daugavpils,2022,Nov,13
8030,Male,582500,Star Enterprises Inc,Volkswagen,Beetle,DoubleÃ‚Â Overhead Camshaft,Red,45500,Hardtop,0.0,Ventspils,2022,Nov,13
8031,Male,615000,Chrysler of Tri-Cities,Plymouth,Neon,Overhead Camshaft,Black,29000,SUV,0.0,Tukums,2022,Nov,13
8032,Female,13500,Chrysler Plymouth,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Red,31000,SUV,0.0,Tukums,2022,Nov,13
8033,Male,790000,Classic Chevy,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Pale White,62000,SUV,6200.0,Daugavpils,2022,Nov,13
8034,Male,770000,Clay Johnson Auto Sales,Mercury,Villager,Overhead Camshaft,Pale White,14000,Passenger,1400.0,Riga,2022,Nov,13
8035,Male,1831000,Diehl Motor CO Inc,Mitsubishi,3000GT,Overhead Camshaft,Black,18100,Sedan,0.0,Liepaja,2022,Nov,13
8036,Male,800000,Enterprise Rent A Car,Mercedes-B,E-Class,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Sedan,0.0,Ventspils,2022,Nov,13
8037,Female,381500,Gartner Buick Hyundai Saab,Acura,RL,Overhead Camshaft,Pale White,17500,SUV,0.0,Jelgava,2022,Nov,13
8038,Male,13500,Hatfield Volkswagen,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Red,16000,Passenger,0.0,Tukums,2022,Nov,13
8039,Male,720000,Suburban Ford,Lexus,ES300,Overhead Camshaft,Black,34000,Hardtop,0.0,Riga,2022,Nov,13
8040,Female,13500,McKinney Dodge Chrysler Jeep,Dodge,Ram Wagon,DoubleÃ‚Â Overhead Camshaft,Black,22000,Passenger,0.0,Riga,2022,Nov,13
8041,Male,495000,Motor Vehicle Branch Office,Nissan,Frontier,Overhead Camshaft,Black,53000,Hatchback,0.0,Riga,2022,Nov,13
8042,Male,760000,Nebo Chevrolet,Volvo,S40,Overhead Camshaft,Red,22000,Sedan,0.0,Liepaja,2022,Nov,13
8043,Male,1240000,New Castle Ford Lincoln Mercury,Honda,Civic,DoubleÃ‚Â Overhead Camshaft,Pale White,25000,Hatchback,0.0,Jelgava,2022,Nov,13
8044,Female,950000,Pars Auto Sales,Oldsmobile,Bravada,DoubleÃ‚Â Overhead Camshaft,Black,26000,Hatchback,0.0,Tukums,2022,Nov,13
8045,Female,470000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,F-Series,Overhead Camshaft,Black,38000,Passenger,3800.0,Jelgava,2022,Nov,13
8046,Male,586000,Progressive Shippers Cooperative Association No,Pontiac,Sunfire,Overhead Camshaft,Red,43000,Sedan,0.0,Riga,2022,Nov,13
8047,Female,13500,Rabun Used Car Sales,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Red,13000,Hatchback,0.0,Tukums,2022,Nov,13
8048,Male,706000,Race Car Help,Ford,F-Series,Overhead Camshaft,Red,13000,Passenger,0.0,Riga,2022,Nov,13
8049,Male,1750000,Hatfield Volkswagen,Honda,CR-V,DoubleÃ‚Â Overhead Camshaft,Black,31000,SUV,0.0,Ventspils,2022,Nov,13
8050,Male,2000000,Iceberg Rentals,Nissan,Maxima,Overhead Camshaft,Pale White,22000,Sedan,0.0,Tukums,2022,Nov,13
8051,Male,1837500,Progressive Shippers Cooperative Association No,Porsche,Carrera Coupe,DoubleÃ‚Â Overhead Camshaft,Red,22750,Hardtop,0.0,Jelgava,2022,Nov,13
8052,Male,1225000,Motor Vehicle Branch Office,Nissan,Frontier,DoubleÃ‚Â Overhead Camshaft,Pale White,18500,Hatchback,0.0,Tukums,2022,Nov,13
8053,Female,13500,Saab-Belle Dodge,Mercury,Mountaineer,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Hardtop,0.0,Riga,2022,Nov,13
8054,Male,13500,New Castle Ford Lincoln Mercury,BMW,323i,Overhead Camshaft,Red,21000,Hatchback,2100.0,Tukums,2022,Nov,13
8055,Male,465000,Pars Auto Sales,Chrysler,Sebring Coupe,Overhead Camshaft,Red,21000,Sedan,0.0,Liepaja,2022,Nov,13
8056,Male,800000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,C-Class,Overhead Camshaft,Pale White,12000,Hatchback,0.0,Riga,2022,Nov,13
8057,Male,13500,Progressive Shippers Cooperative Association No,Cadillac,Eldorado,DoubleÃ‚Â Overhead Camshaft,Black,60000,Passenger,0.0,Ventspils,2022,Nov,13
8058,Male,13500,Rabun Used Car Sales,Oldsmobile,Intrigue,DoubleÃ‚Â Overhead Camshaft,Red,39000,SUV,0.0,Liepaja,2022,Nov,13
8059,Male,1010000,Race Car Help,Plymouth,Prowler,Overhead Camshaft,Pale White,16000,Hatchback,0.0,Jelgava,2022,Nov,13
8060,Male,464000,Ryder Truck Rental and Leasing,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Red,13000,Hatchback,0.0,Daugavpils,2022,Nov,13
8061,Male,13500,Saab-Belle Dodge,Saturn,LS,DoubleÃ‚Â Overhead Camshaft,Red,24000,Sedan,0.0,Riga,2022,Nov,13
8062,Male,830000,Scrivener Performance Engineering,Acura,TL,Overhead Camshaft,Pale White,14000,Hatchback,0.0,Ventspils,2022,Nov,13
8063,Male,690000,Star Enterprises Inc,Mercedes-B,SLK230,Overhead Camshaft,Red,71000,Hatchback,0.0,Riga,2022,Nov,13
8064,Male,780000,Suburban Ford,Cadillac,Eldorado,Overhead Camshaft,Red,31000,Passenger,0.0,Liepaja,2022,Nov,13
8065,Male,1642000,Suburban Ford,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Black,45200,Hardtop,0.0,Daugavpils,2022,Nov,13
8066,Male,2408000,Hatfield Volkswagen,Audi,A4,DoubleÃ‚Â Overhead Camshaft,Black,27800,Hardtop,0.0,Liepaja,2022,Nov,13
8067,Male,695000,Progressive Shippers Cooperative Association No,Mercedes-B,C-Class,Overhead Camshaft,Pale White,12000,Hatchback,0.0,Liepaja,2022,Nov,13
8068,Male,13500,Rabun Used Car Sales,Chevrolet,Impala,Overhead Camshaft,Pale White,14000,Hatchback,0.0,Jelgava,2022,Nov,13
8069,Male,2200000,Race Car Help,Saturn,SW,DoubleÃ‚Â Overhead Camshaft,Red,25000,Passenger,2500.0,Tukums,2022,Nov,13
8070,Male,13500,U-Haul CO,Chevrolet,Prizm,Overhead Camshaft,Pale White,22000,Hatchback,0.0,Tukums,2022,Nov,14
8071,Male,1472500,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Red,24250,Hatchback,0.0,Ventspils,2022,Nov,14
8072,Male,640000,Rabun Used Car Sales,Subaru,Outback,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,SUV,0.0,Riga,2022,Nov,14
8073,Male,1160000,Race Car Help,Mercedes-B,CL500,Overhead Camshaft,Black,22000,SUV,0.0,Riga,2022,Nov,14
8074,Female,1210000,Ryder Truck Rental and Leasing,Mitsubishi,Galant,DoubleÃ‚Â Overhead Camshaft,Pale White,42000,Passenger,0.0,Tukums,2022,Nov,14
8075,Male,1306000,Saab-Belle Dodge,Plymouth,Breeze,DoubleÃ‚Â Overhead Camshaft,Red,39600,Hatchback,0.0,Jelgava,2022,Nov,14
8076,Male,1291000,Scrivener Performance Engineering,Oldsmobile,Cutlass,Overhead Camshaft,Pale White,41100,Sedan,0.0,Riga,2022,Nov,14
8077,Male,1620000,Star Enterprises Inc,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Hatchback,3100.0,Liepaja,2022,Nov,14
8078,Male,13500,Suburban Ford,Chevrolet,Camaro,DoubleÃ‚Â Overhead Camshaft,Red,24000,Sedan,0.0,Liepaja,2022,Nov,14
8079,Male,645000,Tri-State Mack Inc,Hyundai,Accent,Overhead Camshaft,Black,18000,Hatchback,0.0,Daugavpils,2022,Nov,14
8080,Male,790000,U-Haul CO,Volvo,S70,Overhead Camshaft,Black,22000,Hatchback,0.0,Ventspils,2022,Nov,14
8081,Male,880000,Buddy Storbeck's Diesel Service Inc,Plymouth,Neon,DoubleÃ‚Â Overhead Camshaft,Black,9000,SUV,0.0,Daugavpils,2022,Nov,14
8082,Male,13500,C & M Motors Inc,Hyundai,Elantra,Overhead Camshaft,Red,22000,Sedan,0.0,Ventspils,2022,Nov,14
8083,Male,1550000,Classic Chevy,Infiniti,I30,Overhead Camshaft,Red,22000,Hardtop,2200.0,Jelgava,2022,Nov,14
8084,Male,361000,Clay Johnson Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Black,27000,Hardtop,0.0,Liepaja,2022,Nov,14
8085,Male,415000,Diehl Motor CO Inc,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Pale White,19001,Passenger,1900.0,Daugavpils,2022,Nov,14
8086,Male,1150000,Rabun Used Car Sales,Dodge,Caravan,DoubleÃ‚Â Overhead Camshaft,Black,23000,Hardtop,0.0,Liepaja,2022,Nov,14
8087,Male,13500,Gartner Buick Hyundai Saab,Pontiac,Sunfire,DoubleÃ‚Â Overhead Camshaft,Black,18001,Sedan,0.0,Riga,2022,Nov,14
8088,Male,1225000,Hatfield Volkswagen,Dodge,Durango,DoubleÃ‚Â Overhead Camshaft,Black,19501,SUV,0.0,Riga,2022,Nov,14
8089,Male,660000,Iceberg Rentals,Jeep,Wrangler,DoubleÃ‚Â Overhead Camshaft,Black,60001,Hatchback,0.0,Tukums,2022,Nov,14
8090,Female,1020000,McKinney Dodge Chrysler Jeep,Buick,Regal,DoubleÃ‚Â Overhead Camshaft,Pale White,46001,Passenger,0.0,Jelgava,2022,Nov,14
8091,Male,767000,Motor Vehicle Branch Office,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Black,60001,Sedan,0.0,Ventspils,2022,Nov,14
8092,Male,810000,Nebo Chevrolet,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Pale White,18001,Hatchback,0.0,Liepaja,2022,Nov,14
8093,Female,725000,New Castle Ford Lincoln Mercury,Saturn,SL,DoubleÃ‚Â Overhead Camshaft,Red,20001,SUV,0.0,Riga,2022,Nov,14
8094,Male,1480000,Pars Auto Sales,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Pale White,25001,SUV,0.0,Ventspils,2022,Nov,14
8095,Male,13500,Clay Johnson Auto Sales,Lexus,ES300,DoubleÃ‚Â Overhead Camshaft,Pale White,27000,Hardtop,0.0,Daugavpils,2022,Nov,14
8096,Male,13500,Clay Johnson Auto Sales,Ford,Expedition,Overhead Camshaft,Red,22000,SUV,0.0,Riga,2022,Nov,14
8097,Male,369000,Diehl Motor CO Inc,Audi,A8,Overhead Camshaft,Red,13000,Passenger,0.0,Daugavpils,2022,Nov,14
8098,Male,525500,Enterprise Rent A Car,Cadillac,Eldorado,Overhead Camshaft,Red,37500,Passenger,0.0,Liepaja,2022,Nov,14
8099,Male,718000,U-Haul CO,Mercury,Mountaineer,DoubleÃ‚Â Overhead Camshaft,Pale White,21001,Hardtop,0.0,Liepaja,2022,Nov,14
8100,Male,2400000,Hatfield Volkswagen,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Pale White,25000,SUV,0.0,Tukums,2022,Nov,14
8101,Male,13500,U-Haul CO,Honda,Passport,Overhead Camshaft,Pale White,13001,Hardtop,0.0,Liepaja,2022,Nov,14
8102,Male,13500,McKinney Dodge Chrysler Jeep,Acura,RL,Overhead Camshaft,Pale White,17000,SUV,1700.0,Jelgava,2022,Nov,14
8103,Male,655000,Motor Vehicle Branch Office,Honda,CR-V,DoubleÃ‚Â Overhead Camshaft,Pale White,22000,SUV,0.0,Daugavpils,2022,Nov,14
8104,Male,684000,Nebo Chevrolet,Toyota,RAV4,DoubleÃ‚Â Overhead Camshaft,Black,28001,Hatchback,0.0,Jelgava,2022,Nov,14
8105,Female,555000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Malibu,Overhead Camshaft,Red,24001,Hardtop,0.0,Liepaja,2022,Nov,14
8106,Male,1570000,Capitol KIA,Mitsubishi,Montero Sport,Overhead Camshaft,Pale White,12001,Hardtop,0.0,Riga,2022,Nov,14
8107,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Pale White,46001,SUV,4600.0,Ventspils,2022,Nov,14
8108,Male,1600000,Chrysler of Tri-Cities,Mitsubishi,Eclipse,DoubleÃ‚Â Overhead Camshaft,Black,27001,Hardtop,0.0,Tukums,2022,Nov,14
8109,Male,550000,Ryder Truck Rental and Leasing,BMW,328i,DoubleÃ‚Â Overhead Camshaft,Black,16000,Sedan,0.0,Ventspils,2022,Nov,14
8110,Male,456000,Saab-Belle Dodge,Chevrolet,Monte Carlo,DoubleÃ‚Â Overhead Camshaft,Red,20000,Hatchback,0.0,Liepaja,2022,Nov,14
8111,Male,555000,Scrivener Performance Engineering,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Black,26000,SUV,0.0,Tukums,2022,Nov,14
8112,Male,650000,Star Enterprises Inc,Cadillac,Eldorado,Overhead Camshaft,Pale White,13000,Passenger,1300.0,Daugavpils,2022,Nov,14
8113,Male,1080000,Suburban Ford,Plymouth,Voyager,Overhead Camshaft,Red,20000,Passenger,0.0,Ventspils,2022,Nov,14
8114,Male,13500,Tri-State Mack Inc,Saab,03-Sep,DoubleÃ‚Â Overhead Camshaft,Black,26000,Sedan,0.0,Riga,2022,Nov,14
8115,Female,725000,U-Haul CO,Plymouth,Prowler,Overhead Camshaft,Red,71000,Hatchback,0.0,Riga,2022,Nov,14
8116,Male,650000,Tri-State Mack Inc,Subaru,Forester,Overhead Camshaft,Red,26000,Hardtop,0.0,Riga,2022,Nov,14
8117,Male,683000,Rabun Used Car Sales,Buick,LeSabre,Overhead Camshaft,Black,20000,Sedan,0.0,Liepaja,2022,Nov,14
8118,Male,13500,Race Car Help,Audi,A6,Overhead Camshaft,Pale White,24000,SUV,0.0,Ventspils,2022,Nov,14
8119,Male,501000,Ryder Truck Rental and Leasing,Honda,CR-V,DoubleÃ‚Â Overhead Camshaft,Black,31000,SUV,0.0,Jelgava,2022,Nov,14
8120,Male,615000,Saab-Belle Dodge,Chrysler,LHS,DoubleÃ‚Â Overhead Camshaft,Pale White,20000,Hatchback,0.0,Ventspils,2022,Nov,14
8121,Male,1220000,Scrivener Performance Engineering,Saturn,LW,DoubleÃ‚Â Overhead Camshaft,Pale White,18000,Hatchback,0.0,Jelgava,2022,Nov,14
8122,Male,3000000,Ryder Truck Rental and Leasing,Dodge,Intrepid,Overhead Camshaft,Black,11000,Sedan,0.0,Tukums,2022,Nov,14
8123,Male,652500,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Pale White,15500,Sedan,0.0,Tukums,2022,Nov,14
